Timestamp,X,Y,Z,Joint,ScenarioId
0,0.23732931428571433,0.06021487428571422,-0.014071885714285706,WristRight,5
1,0.23865874285714286,0.060154731428571404,-0.01462145714285714,WristRight,5
2,0.23910188571428587,0.061092017142857155,-0.015111314285714293,WristRight,5
3,0.239160342857143,0.06202513142857145,-0.015360571428571439,WristRight,5
4,0.23564760000000012,0.06196981714285714,-0.016449114285714297,WristRight,5
5,0.23053597142857155,0.06114627428571433,-0.01916114285714287,WristRight,5
6,0.22705600000000015,0.06076030285714289,-0.0221901142857143,WristRight,5
7,0.226155342857143,0.060177131428571465,-0.023702400000000012,WristRight,5
8,0.2240826571428573,0.05754036,-0.02408468571428573,WristRight,5
9,0.22226625714285728,0.05463376000000002,-0.0247035142857143,WristRight,5
10,0.22186588571428587,0.05204784571428574,-0.02549065714285716,WristRight,5
11,0.22172780000000014,0.05074333142857147,-0.026133114285714305,WristRight,5
12,0.222346142857143,0.04992210285714287,-0.026789142857142872,WristRight,5
13,0.22597951428571444,0.05007724571428575,-0.02841688571428573,WristRight,5
14,0.23173051428571445,0.050367645714285744,-0.030744571428571444,WristRight,5
15,0.236193942857143,0.05077904571428572,-0.03348965714285716,WristRight,5
16,0.23768300000000014,0.05106944571428572,-0.03545762857142859,WristRight,5
17,0.23778508571428586,0.051295302857142885,-0.03672362857142859,WristRight,5
18,0.23782640000000013,0.05043096000000001,-0.036801457142857166,WristRight,5
19,0.23720480000000013,0.04742176000000002,-0.03672200000000002,WristRight,5
20,0.23632420000000015,0.044386388571428556,-0.03751485714285716,WristRight,5
21,0.23570260000000015,0.043264731428571415,-0.034343428571428594,WristRight,5
22,0.2355126571428573,0.04344947428571429,-0.02993585714285716,WristRight,5
23,0.23651645714285727,0.04308056000000003,-0.026540457142857157,WristRight,5
24,0.239583742857143,0.043726417142857174,-0.026381342857142876,WristRight,5
25,0.2444728571428573,0.04672356000000004,-0.025376228571428586,WristRight,5
26,0.248830542857143,0.05152570285714288,-0.02499814285714287,WristRight,5
27,0.251365142857143,0.05449736000000001,-0.0251087142857143,WristRight,5
28,0.2518916000000001,0.05599830285714287,-0.025266228571428587,WristRight,5
29,0.2514402285714287,0.05767881714285718,-0.024765485714285725,WristRight,5
30,0.2523193142857144,0.06177693142857148,-0.022208942857142866,WristRight,5
31,0.25356468571428586,0.06628787428571432,-0.013090228571428577,WristRight,5
32,0.25477754285714305,0.07998418857142862,-0.004749971428571431,WristRight,5
33,0.25322268571428586,0.09488356000000005,0.005768885714285719,WristRight,5
34,0.2509796285714287,0.10405604571428577,0.016970285714285726,WristRight,5
35,0.2510512857142859,0.10454264571428577,0.03103305714285716,WristRight,5
36,0.25337794285714305,0.10700167428571435,0.03846957142857145,WristRight,5
37,0.25402205357142876,0.11136770285714291,0.0454916285714286,WristRight,5
38,0.2567208964285716,0.12031816000000005,0.05692097500000004,WristRight,5
39,0.2610424785714287,0.13203018857142867,0.07215070714285718,WristRight,5
40,0.26409300714285733,0.14276398857142863,0.08655240000000004,WristRight,5
41,0.26359556428571446,0.15076384571428575,0.09886125000000005,WristRight,5
42,0.26279999642857155,0.15929684571428582,0.11156887500000007,WristRight,5
43,0.26023650000000015,0.16782984571428583,0.12427650000000008,WristRight,5
44,0.2576730035714287,0.17643613142857156,0.1369841250000001,WristRight,5
45,0.2568774357142859,0.18533410285714297,0.14969175000000012,WristRight,5
46,0.2554095357142859,0.1908193600000001,0.16259365714285723,WristRight,5
47,0.26234189285714304,0.19578076000000005,0.17452497857142868,WristRight,5
48,0.2721627321428573,0.2006224742857144,0.187008967857143,WristRight,5
49,0.2790950892857144,0.204334502857143,0.19486825714285727,WristRight,5
50,0.278148342857143,0.2082904171428573,0.20531765714285727,WristRight,5
51,0.2751156000000001,0.216376302857143,0.21666194285714296,WristRight,5
52,0.27049885714285726,0.22391973142857158,0.22777322857142873,WristRight,5
53,0.26563260000000016,0.22557667428571443,0.23808020000000013,WristRight,5
54,0.26795320000000017,0.2254160457142858,0.24839691428571442,WristRight,5
55,0.2507500285714287,0.2234705885714287,0.2599848571428573,WristRight,5
56,0.22870014285714296,0.22050141714285726,0.26991151428571447,WristRight,5
57,0.21226957142857156,0.21829367428571445,0.28434251428571444,WristRight,5
58,0.21414097142857155,0.21863250285714303,0.2981485142857144,WristRight,5
59,0.2131191142857144,0.21867184571428583,0.310028542857143,WristRight,5
60,0.20710422857142868,0.21868478857142876,0.32361582857142873,WristRight,5
61,0.19986405714285727,0.21903536000000012,0.33897440000000023,WristRight,5
62,0.1951657142857144,0.21735264571428586,0.35104277142857165,WristRight,5
63,0.19026260000000011,0.2152286171428573,0.3590895428571431,WristRight,5
64,0.18219328571428584,0.21311156000000014,0.37013831428571453,WristRight,5
65,0.17694797142857155,0.21128161714285726,0.3856614571428573,WristRight,5
66,0.17766302857142868,0.20809784571428586,0.40011568571428596,WristRight,5
67,0.17732668571428584,0.2055108742857144,0.41528065714285733,WristRight,5
68,0.17746374285714298,0.20417450285714295,0.42726000000000025,WristRight,5
69,0.17729882857142867,0.20263481714285725,0.4400236571428574,WristRight,5
70,0.1768818000000001,0.20107236000000012,0.4575387142857146,WristRight,5
71,0.17645862857142866,0.19981990285714296,0.4798960285714289,WristRight,5
72,0.1765560000000001,0.199610502857143,0.5004793142857146,WristRight,5
73,0.17655994285714294,0.1984756742857144,0.5186381142857146,WristRight,5
74,0.1765441714285715,0.19697541714285727,0.535212685714286,WristRight,5
75,0.17616431428571439,0.1951882742857144,0.5581363142857145,WristRight,5
76,0.17741925714285725,0.19317216000000015,0.5789499428571432,WristRight,5
77,0.1796708914285715,0.1910694114285716,0.5967378228571433,WristRight,5
78,0.18243038857142868,0.18906762857142873,0.6106786685714289,WristRight,5
79,0.18877292000000012,0.18667235428571444,0.6305251085714288,WristRight,5
80,0.2009869142857144,0.18308858285714297,0.6494218000000005,WristRight,5
81,0.21695865714285728,0.18091193142857154,0.6683152000000004,WristRight,5
82,0.22968170857142872,0.17904419428571433,0.6878514914285718,WristRight,5
83,0.23623981142857153,0.1778187200000001,0.7048152742857147,WristRight,5
84,0.237016022857143,0.17570696571428585,0.7174536342857147,WristRight,5
85,0.23968708571428585,0.17459788000000004,0.7281982857142861,WristRight,5
86,0.226990742857143,0.1729997600000001,0.7543886571428575,WristRight,5
87,0.20900425714285728,0.17210990285714295,0.7847685714285718,WristRight,5
88,0.1963079142857144,0.17125627428571438,0.8069088857142862,WristRight,5
89,0.19940682857142866,0.17077864571428586,0.815932371428572,WristRight,5
90,0.19943314285714295,0.16792510285714296,0.8290608857142862,WristRight,5
91,0.2007736000000001,0.16329473142857148,0.8436056285714291,WristRight,5
92,0.20336105714285727,0.1589493600000001,0.860849828571429,WristRight,5
93,0.20542037142857153,0.15221518857142863,0.8757456857142861,WristRight,5
94,0.20587800000000012,0.14574196000000006,0.8880848857142862,WristRight,5
95,0.20571857142857153,0.14129910285714292,0.898414228571429,WristRight,5
96,0.20587577142857152,0.14145527428571442,0.9100153142857148,WristRight,5
97,0.2047862285714287,0.1383860457142858,0.922252771428572,WristRight,5
98,0.20312405714285728,0.1339846171428572,0.9349902571428577,WristRight,5
99,0.20163017142857154,0.12959873142857153,0.945461171428572,WristRight,5
100,0.2014457142857144,0.12567230285714293,0.9568358000000006,WristRight,5
101,0.201557142857143,0.12127576000000005,0.9710122000000005,WristRight,5
102,0.198734742857143,0.11751536000000005,0.9855121714285721,WristRight,5
103,0.19437668571428585,0.11600507428571434,0.9984068285714292,WristRight,5
104,0.18967377142857156,0.11284298857142862,1.013964971428572,WristRight,5
105,0.1878517142857144,0.10886658857142863,1.031276914285715,WristRight,5
106,0.18677942857142868,0.1047146171428572,1.0453953142857149,WristRight,5
107,0.18557685714285727,0.10258730285714292,1.0571396571428577,WristRight,5
108,0.19144777142857156,0.10150858857142862,1.0622614000000006,WristRight,5
109,0.20077054285714296,0.10144524571428577,1.0714713428571434,WristRight,5
110,0.20787797142857153,0.10119881714285721,1.0787938285714294,WristRight,5
111,0.20711125714285725,0.09323967428571432,1.0942580857142863,WristRight,5
112,0.20689648571428584,0.08536193142857147,1.1042464571428576,WristRight,5
113,0.207044942857143,0.07252530285714291,1.1218561142857149,WristRight,5
114,0.2071734571428573,0.06409676000000007,1.133894314285715,WristRight,5
115,0.207579142857143,0.055563560000000026,1.1462573714285722,WristRight,5
116,0.20698420000000015,0.055455645714285726,1.1492024857142864,WristRight,5
117,0.21114211428571442,0.05372579428571429,1.150208514285715,WristRight,5
118,0.21978525714285727,0.05521274857142859,1.158250891428572,WristRight,5
119,0.23082100000000016,0.05853599428571431,1.169792017142858,WristRight,5
120,0.24016491428571443,0.06377649714285717,1.178902691428572,WristRight,5
121,0.2460292571428573,0.06671629142857148,1.1805842000000006,WristRight,5
122,0.25138365714285726,0.06940045142857147,1.1837438000000007,WristRight,5
123,0.2547657142857145,0.07080644000000004,1.1866445085714292,WristRight,5
124,0.25834702857142877,0.07381850857142862,1.1901559828571437,WristRight,5
125,0.25952762857142875,0.07572126285714291,1.1964201371428578,WristRight,5
