timestamp,x,y,z,joint,mode,targetId
2025-12-19T09:39:35.4327438Z,0.160639,0.053906,0.136415,HandRight,Change+Obstacle,1
2025-12-19T09:39:35.4958772Z,0.155278,0.046223,0.135358,HandRight,Change+Obstacle,1
2025-12-19T09:39:35.5552121Z,0.156485,0.048501,0.13566,HandRight,Change+Obstacle,1
2025-12-19T09:39:35.6178569Z,0.158748,0.053967,0.137195,HandRight,Change+Obstacle,1
2025-12-19T09:39:35.6785085Z,0.156753,0.053711,0.139801,HandRight,Change+Obstacle,1
2025-12-19T09:39:35.7439136Z,0.15572,0.053556,0.141091,HandRight,Change+Obstacle,1
2025-12-19T09:39:35.8059580Z,0.15545,0.053238,0.141805,HandRight,Change+Obstacle,1
2025-12-19T09:39:35.8681566Z,0.154792,0.053117,0.141657,HandRight,Change+Obstacle,1
2025-12-19T09:39:35.9304981Z,0.153741,0.054774,0.141391,HandRight,Change+Obstacle,1
2025-12-19T09:39:35.9928002Z,0.153295,0.055536,0.140093,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.0559797Z,0.151741,0.057555,0.13762,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.1196428Z,0.15144,0.060608,0.139306,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.1788092Z,0.151981,0.06267,0.138754,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.2425803Z,0.152449,0.064147,0.140882,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.3039807Z,0.152366,0.064049,0.142274,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.3658332Z,0.156096,0.068877,0.146088,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.4322447Z,0.156991,0.068034,0.145926,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.4936423Z,0.158909,0.068918,0.146796,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.5558987Z,0.175714,0.086907,0.151674,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.6176968Z,0.17515,0.090291,0.152898,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.6798204Z,0.157992,0.079388,0.147169,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.7427773Z,0.157137,0.081016,0.144129,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.8046915Z,0.167275,0.095872,0.152946,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.8660105Z,0.163817,0.10101,0.153272,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.9309624Z,0.160091,0.105967,0.153101,HandRight,Change+Obstacle,1
2025-12-19T09:39:36.9926478Z,0.159622,0.112505,0.155383,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.0567241Z,0.161266,0.120223,0.159583,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.1179661Z,0.16215,0.126317,0.164513,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.1798697Z,0.188345,0.156411,0.189561,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.2422932Z,0.187187,0.159354,0.191935,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.3057410Z,0.200435,0.178901,0.205282,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.3667972Z,0.167256,0.162243,0.190944,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.4285039Z,0.164596,0.168964,0.195804,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.4936480Z,0.168552,0.18042,0.20538,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.5558586Z,0.19006,0.201628,0.226015,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.6180648Z,0.174376,0.202097,0.22221,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.6797708Z,0.199432,0.225996,0.243123,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.7414441Z,0.198452,0.228883,0.246962,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.8038070Z,0.202376,0.233722,0.249416,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.8662879Z,0.204279,0.240279,0.253933,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.9290510Z,0.212522,0.248684,0.259652,HandRight,Change+Obstacle,1
2025-12-19T09:39:37.9926137Z,0.217314,0.25706,0.264754,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.0547141Z,0.225164,0.264054,0.270556,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.1172297Z,0.226955,0.267822,0.271974,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.1786474Z,0.225528,0.271246,0.277296,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.2441609Z,0.237334,0.277445,0.282521,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.3049026Z,0.236156,0.278516,0.284072,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.3665763Z,0.235138,0.280519,0.286925,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.4322231Z,0.236398,0.289308,0.292159,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.4943272Z,0.235905,0.291928,0.295707,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.5541672Z,0.236554,0.294018,0.297762,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.6164205Z,0.238332,0.296997,0.301702,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.6825588Z,0.237664,0.299568,0.307012,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.7409160Z,0.237438,0.302178,0.313141,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.8067412Z,0.237405,0.303755,0.315753,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.8687894Z,0.2381,0.305319,0.325247,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.9312198Z,0.253458,0.310665,0.337732,HandRight,Change+Obstacle,1
2025-12-19T09:39:38.9931369Z,0.251755,0.312828,0.346931,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.0548228Z,0.234289,0.315547,0.351071,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.1165903Z,0.227695,0.320117,0.357415,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.1802684Z,0.218211,0.321374,0.362986,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.2437859Z,0.219139,0.326146,0.36878,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.3060620Z,0.216674,0.33182,0.377694,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.3689530Z,0.215483,0.337232,0.387257,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.4293359Z,0.211953,0.339664,0.394666,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.4926396Z,0.215279,0.34399,0.404973,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.5557242Z,0.215988,0.346916,0.413528,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.6170965Z,0.21986,0.349243,0.423825,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.6798643Z,0.222797,0.349952,0.431548,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.7413214Z,0.226912,0.349953,0.441327,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.8054687Z,0.231977,0.350404,0.445197,HandRight,Change+Obstacle,1
2025-12-19T09:39:39.8675399Z,0.235684,0.350577,0.453255,HandRight,Change+Obstacle,1
