timestamp,x,y,z,joint,mode,targetId
2025-12-19T08:51:15.1186435Z,0.132356,0.138546,0.097223,HandRight,Obstacle,2
2025-12-19T08:51:15.1793882Z,0.129964,0.138753,0.097615,HandRight,Obstacle,2
2025-12-19T08:51:15.2408460Z,0.128687,0.140714,0.100447,HandRight,Obstacle,2
2025-12-19T08:51:15.3063100Z,0.128474,0.142715,0.098822,HandRight,Obstacle,2
2025-12-19T08:51:15.3690076Z,0.13098,0.147797,0.098525,HandRight,Obstacle,2
2025-12-19T08:51:15.4311331Z,0.125453,0.147311,0.097038,HandRight,Obstacle,2
2025-12-19T08:51:15.4930539Z,0.123959,0.15071,0.096992,HandRight,Obstacle,2
2025-12-19T08:51:15.5544853Z,0.11865,0.153147,0.096744,HandRight,Obstacle,2
2025-12-19T08:51:15.6189296Z,0.113871,0.153949,0.096461,HandRight,Obstacle,2
2025-12-19T08:51:15.6809611Z,0.117392,0.155403,0.099722,HandRight,Obstacle,2
2025-12-19T08:51:15.7426151Z,0.118329,0.153411,0.099649,HandRight,Obstacle,2
2025-12-19T08:51:15.8055433Z,0.120848,0.151101,0.102955,HandRight,Obstacle,2
2025-12-19T08:51:15.8690664Z,0.12484,0.15246,0.100741,HandRight,Obstacle,2
2025-12-19T08:51:15.9303698Z,0.126695,0.151768,0.100212,HandRight,Obstacle,2
2025-12-19T08:51:15.9929886Z,0.130495,0.154005,0.098574,HandRight,Obstacle,2
2025-12-19T08:51:16.0555535Z,0.13544,0.156212,0.099496,HandRight,Obstacle,2
2025-12-19T08:51:16.1176810Z,0.136952,0.1566,0.097164,HandRight,Obstacle,2
2025-12-19T08:51:16.1791166Z,0.13913,0.159442,0.094506,HandRight,Obstacle,2
2025-12-19T08:51:16.2411568Z,0.140422,0.160801,0.09352,HandRight,Obstacle,2
2025-12-19T08:51:16.3069940Z,0.15917,0.175666,0.097166,HandRight,Obstacle,2
2025-12-19T08:51:16.3685738Z,0.158698,0.179621,0.097254,HandRight,Obstacle,2
2025-12-19T08:51:16.4310669Z,0.160915,0.185308,0.096062,HandRight,Obstacle,2
2025-12-19T08:51:16.4911496Z,0.163671,0.189788,0.095959,HandRight,Obstacle,2
2025-12-19T08:51:16.5539979Z,0.167243,0.195965,0.097472,HandRight,Obstacle,2
2025-12-19T08:51:16.6197211Z,0.209369,0.233649,0.117173,HandRight,Obstacle,2
2025-12-19T08:51:16.6820054Z,0.205776,0.237016,0.122608,HandRight,Obstacle,2
2025-12-19T08:51:16.7408724Z,0.244044,0.257012,0.13541,HandRight,Obstacle,2
2025-12-19T08:51:16.8062902Z,0.183919,0.230218,0.125184,HandRight,Obstacle,2
2025-12-19T08:51:16.8689952Z,0.181564,0.232545,0.132501,HandRight,Obstacle,2
2025-12-19T08:51:16.9310687Z,0.176892,0.23927,0.139932,HandRight,Obstacle,2
2025-12-19T08:51:16.9919258Z,0.171159,0.243816,0.145805,HandRight,Obstacle,2
2025-12-19T08:51:17.0567423Z,0.168553,0.249563,0.152866,HandRight,Obstacle,2
2025-12-19T08:51:17.1194047Z,0.177461,0.261303,0.167106,HandRight,Obstacle,2
2025-12-19T08:51:17.1807693Z,0.18348,0.272305,0.179156,HandRight,Obstacle,2
2025-12-19T08:51:17.2436237Z,0.18706,0.278223,0.185461,HandRight,Obstacle,2
2025-12-19T08:51:17.3056298Z,0.185642,0.284845,0.190144,HandRight,Obstacle,2
2025-12-19T08:51:17.3684064Z,0.197681,0.296015,0.200544,HandRight,Obstacle,2
2025-12-19T08:51:17.4301606Z,0.19418,0.298354,0.201192,HandRight,Obstacle,2
2025-12-19T08:51:17.4931113Z,0.200696,0.306574,0.209353,HandRight,Obstacle,2
2025-12-19T08:51:17.5545983Z,0.223989,0.31719,0.222195,HandRight,Obstacle,2
2025-12-19T08:51:17.6171096Z,0.208517,0.322343,0.219486,HandRight,Obstacle,2
2025-12-19T08:51:17.6788243Z,0.206925,0.330051,0.222022,HandRight,Obstacle,2
