timestamp,x,y,z,joint,mode,targetId
2025-12-19T09:17:05.1651982Z,0.150406,0.009928,0.102488,HandRight,Change,1
2025-12-19T09:17:05.2272393Z,0.149358,0.016169,0.102613,HandRight,Change,1
2025-12-19T09:17:05.2879864Z,0.149826,0.020562,0.105994,HandRight,Change,1
2025-12-19T09:17:05.3545602Z,0.148704,0.022777,0.105736,HandRight,Change,1
2025-12-19T09:17:05.4139849Z,0.147918,0.025554,0.106986,HandRight,Change,1
2025-12-19T09:17:05.4755323Z,0.145403,0.02663,0.109592,HandRight,Change,1
2025-12-19T09:17:05.5414120Z,0.143521,0.029596,0.112916,HandRight,Change,1
2025-12-19T09:17:05.6024494Z,0.142235,0.033148,0.116791,HandRight,Change,1
2025-12-19T09:17:05.6649221Z,0.140182,0.03573,0.120461,HandRight,Change,1
2025-12-19T09:17:05.7273652Z,0.137734,0.038639,0.121943,HandRight,Change,1
2025-12-19T09:17:05.7892854Z,0.138338,0.042689,0.123572,HandRight,Change,1
2025-12-19T09:17:05.8511962Z,0.137432,0.047534,0.125924,HandRight,Change,1
2025-12-19T09:17:05.9140453Z,0.131872,0.047147,0.125782,HandRight,Change,1
2025-12-19T09:17:05.9778064Z,0.127359,0.050365,0.124843,HandRight,Change,1
2025-12-19T09:17:06.0393263Z,0.137538,0.059981,0.128222,HandRight,Change,1
2025-12-19T09:17:06.1028110Z,0.134891,0.066224,0.128707,HandRight,Change,1
2025-12-19T09:17:06.1650623Z,0.121754,0.068337,0.124261,HandRight,Change,1
2025-12-19T09:17:06.2262175Z,0.164297,0.100952,0.149715,HandRight,Change,1
2025-12-19T09:17:06.2890800Z,0.145438,0.100405,0.14836,HandRight,Change,1
2025-12-19T09:17:06.3509736Z,0.160744,0.117836,0.161035,HandRight,Change,1
2025-12-19T09:17:06.4156125Z,0.164348,0.127961,0.170478,HandRight,Change,1
2025-12-19T09:17:06.4776869Z,0.166881,0.137766,0.177948,HandRight,Change,1
2025-12-19T09:17:06.5392942Z,0.174472,0.145613,0.184026,HandRight,Change,1
2025-12-19T09:17:06.6038487Z,0.218525,0.178945,0.19985,HandRight,Change,1
2025-12-19T09:17:06.6660365Z,0.224772,0.189389,0.210182,HandRight,Change,1
2025-12-19T09:17:06.7280539Z,0.172879,0.171227,0.218064,HandRight,Change,1
2025-12-19T09:17:06.7896147Z,0.171858,0.176607,0.22899,HandRight,Change,1
2025-12-19T09:17:06.8511757Z,0.239123,0.205863,0.253165,HandRight,Change,1
2025-12-19T09:17:06.9156325Z,0.233427,0.20959,0.267889,HandRight,Change,1
2025-12-19T09:17:06.9770764Z,0.222489,0.212657,0.28031,HandRight,Change,1
2025-12-19T09:17:07.0389119Z,0.21818,0.214378,0.285536,HandRight,Change,1
2025-12-19T09:17:07.1036812Z,0.217641,0.219319,0.298699,HandRight,Change,1
2025-12-19T09:17:07.1627410Z,0.232975,0.229428,0.312948,HandRight,Change,1
2025-12-19T09:17:07.2274036Z,0.238931,0.23666,0.326474,HandRight,Change,1
2025-12-19T09:17:07.2897699Z,0.241099,0.242091,0.338724,HandRight,Change,1
2025-12-19T09:17:07.3513329Z,0.247014,0.247064,0.345526,HandRight,Change,1
2025-12-19T09:17:07.4130811Z,0.228744,0.245255,0.344455,HandRight,Change,1
2025-12-19T09:17:07.4753904Z,0.235315,0.246435,0.351506,HandRight,Change,1
2025-12-19T09:17:07.5414862Z,0.235783,0.245306,0.356419,HandRight,Change,1
2025-12-19T09:17:07.6036981Z,0.239272,0.245211,0.359478,HandRight,Change,1
2025-12-19T09:17:07.6660443Z,0.26165,0.249855,0.369315,HandRight,Change,1
2025-12-19T09:17:07.7280269Z,0.264807,0.251747,0.371555,HandRight,Change,1
2025-12-19T09:17:07.7893755Z,0.267027,0.252195,0.372457,HandRight,Change,1
2025-12-19T09:17:07.8514400Z,0.306123,0.258043,0.383228,HandRight,Change,1
2025-12-19T09:17:07.9136814Z,0.306474,0.259841,0.38643,HandRight,Change,1
2025-12-19T09:17:07.9761542Z,0.307847,0.261618,0.390574,HandRight,Change,1
2025-12-19T09:17:08.0415556Z,0.308419,0.262357,0.392869,HandRight,Change,1
2025-12-19T09:17:08.1024630Z,0.32044,0.264528,0.403956,HandRight,Change,1
2025-12-19T09:17:08.1655277Z,0.325868,0.265286,0.414938,HandRight,Change,1
2025-12-19T09:17:08.2278616Z,0.328948,0.26686,0.425572,HandRight,Change,1
2025-12-19T09:17:08.2892374Z,0.307162,0.2658,0.4313,HandRight,Change,1
2025-12-19T09:17:08.3515447Z,0.332192,0.269662,0.451827,HandRight,Change,1
2025-12-19T09:17:08.4153911Z,0.336163,0.269392,0.46585,HandRight,Change,1
2025-12-19T09:17:08.4775507Z,0.316924,0.265806,0.46704,HandRight,Change,1
2025-12-19T09:17:08.5394180Z,0.313196,0.263852,0.478514,HandRight,Change,1
2025-12-19T09:17:08.6009249Z,0.310381,0.260562,0.490029,HandRight,Change,1
2025-12-19T09:17:08.6626976Z,0.31542,0.258733,0.50774,HandRight,Change,1
2025-12-19T09:17:08.7268256Z,0.316491,0.256733,0.519779,HandRight,Change,1
2025-12-19T09:17:08.7892016Z,0.318203,0.25515,0.528468,HandRight,Change,1
2025-12-19T09:17:08.8518046Z,0.318457,0.253513,0.538239,HandRight,Change,1
2025-12-19T09:17:08.9151936Z,0.322742,0.251294,0.550826,HandRight,Change,1
2025-12-19T09:17:08.9772858Z,0.323672,0.24749,0.561011,HandRight,Change,1
2025-12-19T09:17:09.0380137Z,0.322956,0.245789,0.565967,HandRight,Change,1
2025-12-19T09:17:09.1020667Z,0.327607,0.243896,0.57914,HandRight,Change,1
2025-12-19T09:17:09.1637632Z,0.33079,0.242604,0.592316,HandRight,Change,1
2025-12-19T09:17:09.2275921Z,0.330422,0.240936,0.605127,HandRight,Change,1
2025-12-19T09:17:09.2898887Z,0.336563,0.239925,0.620172,HandRight,Change,1
2025-12-19T09:17:09.3511355Z,0.337022,0.236874,0.632994,HandRight,Change,1
2025-12-19T09:17:09.4138925Z,0.335967,0.233014,0.649225,HandRight,Change,1
2025-12-19T09:17:09.4763652Z,0.390077,0.241219,0.67082,HandRight,Change,1
2025-12-19T09:17:09.5414471Z,0.36219,0.235794,0.683927,HandRight,Change,1
2025-12-19T09:17:09.6024356Z,0.359615,0.229738,0.694241,HandRight,Change,1
2025-12-19T09:17:09.6657943Z,0.350298,0.226632,0.703242,HandRight,Change,1
2025-12-19T09:17:09.7274641Z,0.35663,0.225936,0.720188,HandRight,Change,1
2025-12-19T09:17:09.7892463Z,0.354874,0.224825,0.732517,HandRight,Change,1
2025-12-19T09:17:09.8503779Z,0.3561,0.224823,0.746362,HandRight,Change,1
2025-12-19T09:17:09.9130439Z,0.36588,0.227998,0.756189,HandRight,Change,1
2025-12-19T09:17:09.9784535Z,0.367595,0.227306,0.768441,HandRight,Change,1
2025-12-19T09:17:10.0400809Z,0.36814,0.227367,0.774104,HandRight,Change,1
2025-12-19T09:17:10.1037523Z,0.364212,0.223906,0.785964,HandRight,Change,1
2025-12-19T09:17:10.1651169Z,0.365586,0.224205,0.794435,HandRight,Change,1
2025-12-19T09:17:10.2257766Z,0.368616,0.225802,0.806202,HandRight,Change,1
2025-12-19T09:17:10.2883069Z,0.367436,0.226737,0.815136,HandRight,Change,1
2025-12-19T09:17:10.3511000Z,0.368416,0.226686,0.830162,HandRight,Change,1
2025-12-19T09:17:10.4165422Z,0.368573,0.22502,0.84584,HandRight,Change,1
2025-12-19T09:17:10.4757630Z,0.370609,0.225043,0.854411,HandRight,Change,1
2025-12-19T09:17:10.5381387Z,0.373588,0.224246,0.87233,HandRight,Change,1
2025-12-19T09:17:10.6002835Z,0.373189,0.221546,0.891603,HandRight,Change,1
2025-12-19T09:17:10.6657215Z,0.371121,0.219574,0.912885,HandRight,Change,1
2025-12-19T09:17:10.7276090Z,0.352286,0.214105,0.925844,HandRight,Change,1
2025-12-19T09:17:10.7894699Z,0.346687,0.209923,0.944437,HandRight,Change,1
2025-12-19T09:17:10.8513397Z,0.3532,0.209093,0.968822,HandRight,Change,1
2025-12-19T09:17:10.9132733Z,0.347193,0.205935,0.983973,HandRight,Change,1
2025-12-19T09:17:10.9771064Z,0.327729,0.200396,0.99148,HandRight,Change,1
2025-12-19T09:17:11.0388623Z,0.323223,0.199969,0.996916,HandRight,Change,1
2025-12-19T09:17:11.1007029Z,0.328169,0.201157,1.008633,HandRight,Change,1
2025-12-19T09:17:11.1656408Z,0.320806,0.200403,1.013173,HandRight,Change,1
2025-12-19T09:17:11.2285695Z,0.316115,0.200723,1.018182,HandRight,Change,1
2025-12-19T09:17:11.2904267Z,0.315787,0.200873,1.02044,HandRight,Change,1
2025-12-19T09:17:11.3524345Z,0.311428,0.200338,1.020327,HandRight,Change,1
2025-12-19T09:17:11.4146141Z,0.284769,0.194889,1.023353,HandRight,Change,1
2025-12-19T09:17:11.4762413Z,0.255491,0.190401,1.025036,HandRight,Change,1
2025-12-19T09:17:11.5385229Z,0.243023,0.187092,1.025923,HandRight,Change,1
2025-12-19T09:17:11.6011395Z,0.222711,0.181879,1.033291,HandRight,Change,1
2025-12-19T09:17:11.6639279Z,0.203896,0.173962,1.042541,HandRight,Change,1
2025-12-19T09:17:11.7252628Z,0.190471,0.169314,1.049688,HandRight,Change,1
2025-12-19T09:17:11.7911063Z,0.182398,0.16547,1.060968,HandRight,Change,1
2025-12-19T09:17:11.8524242Z,0.179932,0.160818,1.067953,HandRight,Change,1
2025-12-19T09:17:11.9154083Z,0.180588,0.157616,1.075784,HandRight,Change,1
2025-12-19T09:17:11.9772440Z,0.153465,0.147753,1.081565,HandRight,Change,1
2025-12-19T09:17:12.0391577Z,0.147399,0.144363,1.082888,HandRight,Change,1
2025-12-19T09:17:12.1007749Z,0.099065,0.127243,1.088871,HandRight,Change,1
2025-12-19T09:17:12.1648223Z,0.093172,0.121195,1.095998,HandRight,Change,1
2025-12-19T09:17:12.2252031Z,0.088197,0.114626,1.102694,HandRight,Change,1
2025-12-19T09:17:12.2907838Z,0.087157,0.108668,1.108906,HandRight,Change,1
2025-12-19T09:17:12.3526973Z,0.083675,0.101788,1.114121,HandRight,Change,1
2025-12-19T09:17:12.4148013Z,0.014165,0.069443,1.116929,HandRight,Change,1
2025-12-19T09:17:12.4767873Z,0.006585,0.063022,1.120653,HandRight,Change,1
2025-12-19T09:17:12.5411572Z,0.007926,0.059287,1.132036,HandRight,Change,1
2025-12-19T09:17:12.6038647Z,0.006888,0.052645,1.136106,HandRight,Change,1
2025-12-19T09:17:12.6660686Z,0.011362,0.047514,1.141042,HandRight,Change,1
2025-12-19T09:17:12.7279411Z,0.012233,0.042335,1.144957,HandRight,Change,1
2025-12-19T09:17:12.7900545Z,0.017913,0.040123,1.156944,HandRight,Change,1
2025-12-19T09:17:12.8520998Z,0.023549,0.039216,1.162259,HandRight,Change,1
2025-12-19T09:17:12.9141917Z,0.025059,0.038172,1.171452,HandRight,Change,1
2025-12-19T09:17:12.9755515Z,0.026424,0.038722,1.179195,HandRight,Change,1
2025-12-19T09:17:13.0406456Z,0.026041,0.039834,1.177593,HandRight,Change,1
2025-12-19T09:17:13.1023299Z,0.026797,0.042434,1.182407,HandRight,Change,1
2025-12-19T09:17:13.1652642Z,0.010337,0.033329,1.187102,HandRight,Change,1
2025-12-19T09:17:13.2275941Z,0.005351,0.031598,1.185455,HandRight,Change,1
2025-12-19T09:17:13.2896217Z,-0.025367,0.01675,1.188782,HandRight,Change,1
