Timestamp,X,Y,Z,Joint,ScenarioId
0,0.1558714755767975,0.009784252928117786,0.024293117344881716,WristRight,1
1,0.16281915202583405,0.00967841901982501,0.027945732155134413,WristRight,1
2,0.16601061924250085,0.009781758159669534,0.030463652202510544,WristRight,1
3,0.1666963997935214,0.009866330886426897,0.032030866863880854,WristRight,1
4,0.16637063318807926,0.009661712464593398,0.03280023163359258,WristRight,1
5,0.16605539277278933,0.008949497412827944,0.03315492863116304,WristRight,1
6,0.16598877111791402,0.007594433641788122,0.033245736112471745,WristRight,1
7,0.1659220487179788,0.005748589809394231,0.03268790948390031,WristRight,1
8,0.16579685455361207,0.0038717149089731156,0.031075666888305865,WristRight,1
9,0.1655981242737935,0.0024471569711694155,0.02809777462928413,WristRight,1
10,0.16582088897874975,0.001661627272886277,0.02484140725779075,WristRight,1
11,0.1672020530217689,0.0013984867109814961,0.022393739324781343,WristRight,1
12,0.17036035322669282,0.001394175547845758,0.021092844965986388,WristRight,1
13,0.17524048453838706,0.0014419492313572674,0.020967599280142534,WristRight,1
14,0.18086985784969256,0.0013818098275995769,0.021996256306446395,WristRight,1
15,0.18594009108636242,0.0012323769420796672,0.023945343061030137,WristRight,1
16,0.18976836914888268,0.0009844518156786146,0.026999086180110158,WristRight,1
17,0.19234066165740227,0.0006903911486232145,0.030477859973566595,WristRight,1
18,0.1938438383083255,0.0004335821245221574,0.0334878658251377,WristRight,1
19,0.19463406330832553,0.00029699974311629543,0.0358262984358277,WristRight,1
20,0.19494329004794328,0.00023188415536121924,0.03760113986543575,WristRight,1
21,0.1951349623578234,7.994698082284788e-05,0.038892725450858506,WristRight,1
22,0.19494704021373527,0.00012350235620345323,0.040197287695238205,WristRight,1
23,0.19418432885966982,0.0009357776741820545,0.04258448294544878,WristRight,1
24,0.19254760480058333,0.0029825095250404663,0.04749901335451908,WristRight,1
25,0.19063850190780718,0.0061679626747003155,0.0554898136463882,WristRight,1
26,0.1890586540526728,0.009651217431745988,0.06527670344243613,WristRight,1
27,0.18836041102643372,0.012317565602202752,0.074067472795141,WristRight,1
28,0.18812698900641428,0.013850778145254265,0.07980986875497256,WristRight,1
29,0.18833955643317166,0.014667452431551667,0.08250321979041153,WristRight,1
30,0.1892044735654036,0.015505465185941043,0.08398068676734712,WristRight,1
31,0.19155735424535172,0.017279368653514746,0.08636330170864936,WristRight,1
32,0.19563669311370288,0.020627054937544548,0.09083360216864289,WristRight,1
33,0.20098620766180783,0.02568012683161648,0.09726295714123763,WristRight,1
34,0.20641952538218358,0.0319263323256884,0.105014187797927,WristRight,1
35,0.2112893951609332,0.038378899932879885,0.11342735993495327,WristRight,1
36,0.21565254621561414,0.04406876431933923,0.1217657144103663,WristRight,1
37,0.22006894336942043,0.04918753388882417,0.12936883135542623,WristRight,1
