Timestamp,timestamp,x,y,z,joint,mode,targetId
44,2025-12-19T09:20:33.4600510Z,0.20667525714285725,0.28256587142857165,0.3460877142857145,HandRight,Change + Obstacle,1
45,2025-12-19T09:20:33.5229692Z,0.20998188571428583,0.2851150142857145,0.35453702857142877,HandRight,Change + Obstacle,1
46,2025-12-19T09:20:33.5850675Z,0.21260648571428584,0.29065844285714304,0.3690184571428574,HandRight,Change + Obstacle,1
47,2025-12-19T09:20:33.6473836Z,0.21868320000000008,0.29597027142857163,0.38662125714285744,HandRight,Change + Obstacle,1
48,2025-12-19T09:20:33.7123364Z,0.22269068571428582,0.2984079000000003,0.39806940000000024,HandRight,Change + Obstacle,1
49,2025-12-19T09:20:33.7733709Z,0.22565254285714298,0.29987878571428594,0.4106072571428574,HandRight,Change + Obstacle,1
50,2025-12-19T09:20:33.8350543Z,0.2273825142857144,0.30235664285714303,0.4245608000000003,HandRight,Change + Obstacle,1
51,2025-12-19T09:20:33.8973100Z,0.23060574285714297,0.3049630428571431,0.43788437142857173,HandRight,Change + Obstacle,1
52,2025-12-19T09:20:33.9624068Z,0.232914342857143,0.31000652857142874,0.4505770571428574,HandRight,Change + Obstacle,1
53,2025-12-19T09:20:34.0260888Z,0.23450957142857157,0.3153732142857145,0.46531480000000025,HandRight,Change + Obstacle,1
54,2025-12-19T09:20:34.0868274Z,0.23684231428571442,0.32119212857142876,0.48302517142857176,HandRight,Change + Obstacle,1
55,2025-12-19T09:20:34.1490612Z,0.23758984000000014,0.32471739714285736,0.4988346514285717,HandRight,Change + Obstacle,1
56,2025-12-19T09:20:34.2105559Z,0.24256674857142874,0.32869922000000024,0.514576125714286,HandRight,Change + Obstacle,1
57,2025-12-19T09:20:34.2736118Z,0.2541584971428573,0.33273439714285735,0.5319709657142859,HandRight,Change + Obstacle,1
58,2025-12-19T09:20:34.3350617Z,0.27140002857142875,0.33752058571428595,0.5510168000000003,HandRight,Change + Obstacle,1
59,2025-12-19T09:20:34.3975694Z,0.28742260000000014,0.342160785714286,0.5696882000000003,HandRight,Change + Obstacle,1
60,2025-12-19T09:20:34.4627336Z,0.3045084742857145,0.3468250885714288,0.588831405714286,HandRight,Change + Obstacle,1
61,2025-12-19T09:20:34.5248859Z,0.31673522285714306,0.3514382371428574,0.605547045714286,HandRight,Change + Obstacle,1
62,2025-12-19T09:20:34.5870391Z,0.32533553142857163,0.35606214571428596,0.6227403200000005,HandRight,Change + Obstacle,1
63,2025-12-19T09:20:34.6472645Z,0.3302424571428574,0.3590197000000003,0.6363419142857146,HandRight,Change + Obstacle,1
64,2025-12-19T09:20:34.7102029Z,0.33594505714285733,0.35995955714285743,0.6501726857142861,HandRight,Change + Obstacle,1
65,2025-12-19T09:20:34.7734757Z,0.33856634285714304,0.35970507142857167,0.6640987142857147,HandRight,Change + Obstacle,1
66,2025-12-19T09:20:34.8353860Z,0.3402398571428573,0.3596299000000002,0.6826364571428576,HandRight,Change + Obstacle,1
67,2025-12-19T09:20:34.8994033Z,0.3402560857142859,0.3586442142857145,0.7008131428571432,HandRight,Change + Obstacle,1
68,2025-12-19T09:20:34.9623281Z,0.3395515714285716,0.35612678571428596,0.7197355714285718,HandRight,Change + Obstacle,1
69,2025-12-19T09:20:35.0248296Z,0.34170794285714307,0.3527099571428574,0.7410357428571432,HandRight,Change + Obstacle,1
70,2025-12-19T09:20:35.0864965Z,0.3473524857142859,0.3490653571428574,0.7646914571428576,HandRight,Change + Obstacle,1
71,2025-12-19T09:20:35.1486640Z,0.3521929428571431,0.3457054428571431,0.7822594285714289,HandRight,Change + Obstacle,1
72,2025-12-19T09:20:35.2120853Z,0.3566818571428574,0.3426035571428574,0.7968067142857147,HandRight,Change + Obstacle,1
73,2025-12-19T09:20:35.2748537Z,0.3608173714285716,0.339338185714286,0.8090282857142862,HandRight,Change + Obstacle,1
74,2025-12-19T09:20:35.3376697Z,0.36788391428571443,0.33574041428571455,0.8296810857142862,HandRight,Change + Obstacle,1
75,2025-12-19T09:20:35.4001611Z,0.37290697142857165,0.333209785714286,0.8446934285714292,HandRight,Change + Obstacle,1
76,2025-12-19T09:20:35.4615315Z,0.3809922857142859,0.33138955714285734,0.8562638571428578,HandRight,Change + Obstacle,1
77,2025-12-19T09:20:35.5236327Z,0.3866258000000002,0.3281821285714288,0.8634378000000005,HandRight,Change + Obstacle,1
78,2025-12-19T09:20:35.5852544Z,0.3896994285714288,0.3227989285714288,0.8758278571428576,HandRight,Change + Obstacle,1
79,2025-12-19T09:20:35.6473985Z,0.39120680000000024,0.31837081428571457,0.8870405428571434,HandRight,Change + Obstacle,1
80,2025-12-19T09:20:35.7105564Z,0.39389260000000026,0.316666985714286,0.8971857142857148,HandRight,Change + Obstacle,1
81,2025-12-19T09:20:35.7749463Z,0.39585580000000026,0.3162484428571431,0.9096908571428577,HandRight,Change + Obstacle,1
82,2025-12-19T09:20:35.8360826Z,0.39819460000000023,0.315666985714286,0.9259322571428577,HandRight,Change + Obstacle,1
83,2025-12-19T09:20:35.8978167Z,0.3868762000000002,0.31486761428571447,0.9393696857142863,HandRight,Change + Obstacle,1
84,2025-12-19T09:20:35.9601354Z,0.3708418000000002,0.31503078571428594,0.9525729428571434,HandRight,Change + Obstacle,1
85,2025-12-19T09:20:36.0221660Z,0.3595234000000002,0.31375395714285736,0.970850571428572,HandRight,Change + Obstacle,1
86,2025-12-19T09:20:36.0883802Z,0.3623530000000002,0.30857047142857164,0.9889358285714291,HandRight,Change + Obstacle,1
87,2025-12-19T09:20:36.1476399Z,0.3623530000000002,0.2986111857142859,1.009593714285715,HandRight,Change + Obstacle,1
88,2025-12-19T09:20:36.2123277Z,0.3634946285714288,0.29006778571428593,1.0278930857142863,HandRight,Change + Obstacle,1
89,2025-12-19T09:20:36.2751050Z,0.3589281142857145,0.2839561857142859,1.0465360285714291,HandRight,Change + Obstacle,1
90,2025-12-19T09:20:36.3373266Z,0.3527156857142859,0.2777057857142859,1.0559078000000008,HandRight,Change + Obstacle,1
91,2025-12-19T09:20:36.3986163Z,0.3471384285714288,0.26923207142857164,1.0678184571428577,HandRight,Change + Obstacle,1
92,2025-12-19T09:20:36.4610260Z,0.34699765714285735,0.2606666714285716,1.077432971428572,HandRight,Change + Obstacle,1
93,2025-12-19T09:20:36.5235995Z,0.3467389714285717,0.2524659857142859,1.0880193428571436,HandRight,Change + Obstacle,1
94,2025-12-19T09:20:36.5859198Z,0.3396294000000002,0.24480170000000018,1.097257771428572,HandRight,Change + Obstacle,1
95,2025-12-19T09:20:36.6481544Z,0.3256678571428573,0.23646372857142878,1.1066703714285722,HandRight,Change + Obstacle,1
96,2025-12-19T09:20:36.7100851Z,0.30182728571428585,0.2286569857142859,1.1113800000000007,HandRight,Change + Obstacle,1
97,2025-12-19T09:20:36.7755988Z,0.28368514285714297,0.22057018571428588,1.1173835428571435,HandRight,Change + Obstacle,1
98,2025-12-19T09:20:36.8371260Z,0.2620059142857144,0.21044998571428586,1.1240690000000004,HandRight,Change + Obstacle,1
99,2025-12-19T09:20:36.9000759Z,0.233095342857143,0.19652410000000015,1.1302124000000007,HandRight,Change + Obstacle,1
100,2025-12-19T09:20:36.9612165Z,0.20528922857142873,0.18349164285714298,1.1327558000000009,HandRight,Change + Obstacle,1
101,2025-12-19T09:20:37.0221216Z,0.19743394285714297,0.17460112857142873,1.1366332857142865,HandRight,Change + Obstacle,1
102,2025-12-19T09:20:37.0846365Z,0.1924600857142858,0.1630368714285716,1.1399556000000004,HandRight,Change + Obstacle,1
103,2025-12-19T09:20:37.1473274Z,0.1772376000000001,0.15117224285714304,1.140550114285715,HandRight,Change + Obstacle,1
104,2025-12-19T09:20:37.2135169Z,0.15487620000000007,0.13884952857142874,1.1403486857142864,HandRight,Change + Obstacle,1
105,2025-12-19T09:20:37.2722124Z,0.14170942857142865,0.130584842857143,1.1400819428571436,HandRight,Change + Obstacle,1
106,2025-12-19T09:20:37.3376329Z,0.12422794285714295,0.11897490000000012,1.1397040571428578,HandRight,Change + Obstacle,1
107,2025-12-19T09:20:37.4000778Z,0.09931968571428577,0.10730267142857154,1.139437314285715,HandRight,Change + Obstacle,1
108,2025-12-19T09:20:37.4631907Z,0.07517808571428576,0.09629904285714296,1.1393970285714294,HandRight,Change + Obstacle,1
109,2025-12-19T09:20:37.5247621Z,0.06342011428571433,0.08950490000000012,1.139806314285715,HandRight,Change + Obstacle,1
110,2025-12-19T09:20:37.5861722Z,0.058973542857142895,0.08499787142857153,1.140222371428572,HandRight,Change + Obstacle,1
111,2025-12-19T09:20:37.6474892Z,0.05402400000000003,0.08225118571428582,1.1417934857142864,HandRight,Change + Obstacle,1
112,2025-12-19T09:20:37.7134655Z,0.05336054285714289,0.08119675714285725,1.1431064000000006,HandRight,Change + Obstacle,1
113,2025-12-19T09:20:37.7724148Z,0.0507854285714286,0.0808254142857144,1.1451139428571435,HandRight,Change + Obstacle,1
114,2025-12-19T09:20:37.8347733Z,0.0475322285714286,0.07956012857142868,1.146031914285715,HandRight,Change + Obstacle,1
115,2025-12-19T09:20:37.8993773Z,0.0458678285714286,0.0771867000000001,1.149538971428572,HandRight,Change + Obstacle,1
116,2025-12-19T09:20:37.9603859Z,0.04626454285714288,0.07452344285714295,1.1529864285714293,HandRight,Change + Obstacle,1
117,2025-12-19T09:20:38.0224765Z,0.045973342857142885,0.07162907142857151,1.1567699428571434,HandRight,Change + Obstacle,1
118,2025-12-19T09:20:38.0878460Z,0.045023542857142884,0.06868015714285726,1.1608519428571435,HandRight,Change + Obstacle,1
119,2025-12-19T09:20:38.1492260Z,0.04398245714285717,0.06549275714285722,1.1678998000000007,HandRight,Change + Obstacle,1
120,2025-12-19T09:20:38.2108437Z,0.043514028571428595,0.06343498571428578,1.1729045142857148,HandRight,Change + Obstacle,1
121,2025-12-19T09:20:38.2734782Z,0.04368271428571431,0.0608309571428572,1.1760882857142865,HandRight,Change + Obstacle,1
122,2025-12-19T09:20:38.3350350Z,0.04320937142857145,0.05790861428571438,1.178492114285715,HandRight,Change + Obstacle,1
123,2025-12-19T09:20:38.3993046Z,0.04257034285714288,0.05484124285714294,1.1819670857142863,HandRight,Change + Obstacle,1
124,2025-12-19T09:20:38.4610695Z,0.04214734285714288,0.05220761428571437,1.1836316857142866,HandRight,Change + Obstacle,1
125,2025-12-19T09:20:38.5223703Z,0.04205665714285717,0.04946807142857153,1.185669114285715,HandRight,Change + Obstacle,1
126,2025-12-19T09:20:38.5880041Z,0.042810342857142886,0.04516732857142865,1.1882799714285723,HandRight,Change + Obstacle,1
127,2025-12-19T09:20:38.6474215Z,0.04406911428571431,0.0410379571428572,1.192947457142858,HandRight,Change + Obstacle,1
128,2025-12-19T09:20:38.7128240Z,0.04507580000000003,0.03805167142857151,1.1967988000000007,HandRight,Change + Obstacle,1
129,2025-12-19T09:20:38.7748372Z,0.045600628571428596,0.03746621428571435,1.1987462571428575,HandRight,Change + Obstacle,1
130,2025-12-19T09:20:38.8375612Z,0.046264228571428596,0.036888100000000076,1.1985162000000007,HandRight,Change + Obstacle,1
131,2025-12-19T09:20:38.9006261Z,0.04629277142857146,0.03593638571428577,1.1989800000000006,HandRight,Change + Obstacle,1
132,2025-12-19T09:20:38.9619468Z,0.04769137142857146,0.03403221428571433,1.1999432857142864,HandRight,Change + Obstacle,1
133,2025-12-19T09:20:39.0234773Z,0.05020108571428574,0.03318001428571436,1.201050914285715,HandRight,Change + Obstacle,1
134,2025-12-19T09:20:39.0858560Z,0.050356914285714316,0.030175814285714378,1.201604457142858,HandRight,Change + Obstacle,1
135,2025-12-19T09:20:39.1482696Z,0.04722388571428574,0.026385642857142913,1.2030858571428578,HandRight,Change + Obstacle,1
136,2025-12-19T09:20:39.2101007Z,0.0448350285714286,0.023520842857142912,1.2054503428571435,HandRight,Change + Obstacle,1
137,2025-12-19T09:20:39.2724193Z,0.04478017142857145,0.02330038571428579,1.2074510285714293,HandRight,Change + Obstacle,1
138,2025-12-19T09:20:39.3369206Z,0.0441864285714286,0.022021700000000075,1.208369914285715,HandRight,Change + Obstacle,1
139,2025-12-19T09:20:39.3984407Z,0.043031485714285736,0.020111442857142905,1.209724114285715,HandRight,Change + Obstacle,1
140,2025-12-19T09:20:39.4600410Z,0.04212520000000003,0.018926785714285785,1.211242571428572,HandRight,Change + Obstacle,1
141,2025-12-19T09:20:39.5220412Z,0.04230085714285717,0.018266757142857207,1.2122536000000006,HandRight,Change + Obstacle,1
142,2025-12-19T09:20:39.5851916Z,0.04205594285714288,0.01804338571428578,1.2126295428571436,HandRight,Change + Obstacle,1
143,2025-12-19T09:20:39.6472806Z,0.04163208571428574,0.017883728571428628,1.2131179428571437,HandRight,Change + Obstacle,1
144,2025-12-19T09:20:39.7098978Z,0.04169397142857145,0.017859900000000054,1.2132028000000008,HandRight,Change + Obstacle,1
145,2025-12-19T09:20:39.7745044Z,0.041877057142857166,0.017869500000000052,1.2130084000000008,HandRight,Change + Obstacle,1
146,2025-12-19T09:20:39.8369491Z,0.04183360000000002,0.01811247142857149,1.2134760571428578,HandRight,Change + Obstacle,1
147,2025-12-19T09:20:39.8993784Z,0.0412082285714286,0.016891614285714354,1.2120232857142865,HandRight,Change + Obstacle,1
148,2025-12-19T09:20:39.9610541Z,0.04093497142857146,0.022270357142857203,1.207083457142858,HandRight,Change + Obstacle,1
149,2025-12-19T09:20:40.0257467Z,0.04037105714285717,0.03500652857142865,1.2014090857142865,HandRight,Change + Obstacle,1
150,2025-12-19T09:20:40.0867913Z,0.04005257142857145,0.04685995714285722,1.197111571428572,HandRight,Change + Obstacle,1
151,2025-12-19T09:20:40.1494530Z,0.03973971428571431,0.04932201428571438,1.193848114285715,HandRight,Change + Obstacle,1
152,2025-12-19T09:20:40.2113819Z,0.03998648571428573,0.04832018571428583,1.191273514285715,HandRight,Change + Obstacle,1
153,2025-12-19T09:20:40.2753619Z,0.040240514285714304,0.04832018571428583,1.190959114285715,HandRight,Change + Obstacle,1
154,2025-12-19T09:20:40.3373274Z,0.0404198285714286,0.049091700000000085,1.1907077142857148,HandRight,Change + Obstacle,1
155,2025-12-19T09:20:40.3986268Z,0.04037500000000002,0.04600564285714294,1.1924049428571435,HandRight,Change + Obstacle,1
156,2025-12-19T09:20:40.4598815Z,0.04037500000000002,0.04163372857142865,1.1950376857142864,HandRight,Change + Obstacle,1
157,2025-12-19T09:20:40.5224060Z,0.04037500000000002,0.0385476714285715,1.1971093714285723,HandRight,Change + Obstacle,1
158,2025-12-19T09:20:40.5846023Z,0.04036668571428574,0.038395700000000074,1.1973904000000006,HandRight,Change + Obstacle,1
159,2025-12-19T09:20:40.6499461Z,0.0403316285714286,0.041978642857142937,1.197583571428572,HandRight,Change + Obstacle,1
160,2025-12-19T09:20:40.7117274Z,0.04064848571428573,0.04765572857142865,1.1974360857142865,HandRight,Change + Obstacle,1
161,2025-12-19T09:20:40.7737468Z,0.041082914285714305,0.0519786714285715,1.1970174571428578,HandRight,Change + Obstacle,1
162,2025-12-19T09:20:40.8360760Z,0.04115237142857145,0.051610185714285786,1.1973090571428577,HandRight,Change + Obstacle,1
163,2025-12-19T09:20:40.8975483Z,0.04182514285714288,0.051055185714285814,1.1979128857142864,HandRight,Change + Obstacle,1
164,2025-12-19T09:20:40.9635323Z,0.04354305714285717,0.05035521428571439,1.1985832857142864,HandRight,Change + Obstacle,1
165,2025-12-19T09:20:41.0250044Z,0.04531705714285717,0.05029350000000009,1.198913114285715,HandRight,Change + Obstacle,1
166,2025-12-19T09:20:41.0873376Z,0.04588965714285717,0.05045430000000008,1.1990361142857149,HandRight,Change + Obstacle,1
167,2025-12-19T09:20:41.1492779Z,0.04580600000000003,0.05101535714285722,1.1992225428571437,HandRight,Change + Obstacle,1
168,2025-12-19T09:20:41.2106265Z,0.04530171428571431,0.045726728571428635,1.1992795428571434,HandRight,Change + Obstacle,1
169,2025-12-19T09:20:41.2748388Z,0.04504997142857146,0.04295375714285722,1.199207114285715,HandRight,Change + Obstacle,1
170,2025-12-19T09:20:41.3375365Z,0.04524051428571431,0.04029035714285724,1.1990618285714294,HandRight,Change + Obstacle,1
171,2025-12-19T09:20:41.3987280Z,0.04559174285714289,0.03930438571428581,1.198932657142858,HandRight,Change + Obstacle,1
172,2025-12-19T09:20:41.4611738Z,0.045424085714285745,0.03368184285714294,1.1994148857142863,HandRight,Change + Obstacle,1
173,2025-12-19T09:20:41.5235763Z,0.04614691428571431,0.031820785714285774,1.2001722285714291,HandRight,Change + Obstacle,1
174,2025-12-19T09:20:41.5861626Z,0.0471828285714286,0.030587185714285772,1.2003062857142863,HandRight,Change + Obstacle,1
175,2025-12-19T09:20:41.6501339Z,0.04797174285714289,0.02999490000000006,1.1997053428571434,HandRight,Change + Obstacle,1
176,2025-12-19T09:20:41.7119396Z,0.047853057142857175,0.02945310000000008,1.1992598857142864,HandRight,Change + Obstacle,1
177,2025-12-19T09:20:41.7754633Z,0.04784508571428574,0.029578757142857195,1.1998700000000007,HandRight,Change + Obstacle,1
178,2025-12-19T09:20:41.8366418Z,0.048106914285714314,0.029628471428571487,1.2001612285714292,HandRight,Change + Obstacle,1
179,2025-12-19T09:20:41.8990007Z,0.0485880285714286,0.02969890000000007,1.1995213142857148,HandRight,Change + Obstacle,1
180,2025-12-19T09:20:41.9611520Z,0.04902560000000003,0.02974861428571436,1.1983376857142864,HandRight,Change + Obstacle,1
181,2025-12-19T09:20:42.0221062Z,0.04927905714285717,0.02973618571428578,1.1979650000000008,HandRight,Change + Obstacle,1
182,2025-12-19T09:20:42.0846167Z,0.04955174285714289,0.029775100000000068,1.198132314285715,HandRight,Change + Obstacle,1
183,2025-12-19T09:20:42.1500963Z,0.04953365714285717,0.029687671428571497,1.198262371428572,HandRight,Change + Obstacle,1
184,2025-12-19T09:20:42.2117969Z,0.04931068571428574,0.029194242857142907,1.1980910285714295,HandRight,Change + Obstacle,1
185,2025-12-19T09:20:42.2733942Z,0.049154742857142886,0.028651957142857218,1.1976838285714293,HandRight,Change + Obstacle,1
186,2025-12-19T09:20:42.3349654Z,0.04929651428571431,0.028425414285714365,1.1975431142857151,HandRight,Change + Obstacle,1
187,2025-12-19T09:20:42.3988901Z,0.04945488571428574,0.02846381428571433,1.1977618285714293,HandRight,Change + Obstacle,1
188,2025-12-19T09:20:42.4606713Z,0.049509142857142883,0.0284215571428572,1.1979252857142866,HandRight,Change + Obstacle,1
189,2025-12-19T09:20:42.5234374Z,0.04938945714285717,0.02835392857142864,1.1978190000000006,HandRight,Change + Obstacle,1
190,2025-12-19T09:20:42.5856255Z,0.049317314285714314,0.02843244285714293,1.1977170000000006,HandRight,Change + Obstacle,1
191,2025-12-19T09:20:42.6504476Z,0.04933557142857145,0.028967214285714346,1.1976450000000005,HandRight,Change + Obstacle,1
192,2025-12-19T09:20:42.7099590Z,0.04935268571428574,0.02957255714285721,1.1976692571428578,HandRight,Change + Obstacle,1
193,2025-12-19T09:20:42.7748457Z,0.04934931428571432,0.029814185714285804,1.1976442285714293,HandRight,Change + Obstacle,1
194,2025-12-19T09:20:42.8373249Z,0.049328828571428604,0.029898614285714345,1.197608771428572,HandRight,Change + Obstacle,1
195,2025-12-19T09:20:42.8982650Z,0.0492988285714286,0.03013175714285722,1.1975837428571436,HandRight,Change + Obstacle,1
196,2025-12-19T09:20:42.9607061Z,0.049631428571428604,0.030296328571428624,1.1975517714285722,HandRight,Change + Obstacle,1
197,2025-12-19T09:20:43.0232741Z,0.0501192285714286,0.030264957142857193,1.197599514285715,HandRight,Change + Obstacle,1
198,2025-12-19T09:20:43.0873700Z,0.0505954285714286,0.030246528571428635,1.198191057142858,HandRight,Change + Obstacle,1
199,2025-12-19T09:20:43.1489780Z,0.050824657142857166,0.030164585714285777,1.1991230285714294,HandRight,Change + Obstacle,1
200,2025-12-19T09:20:43.2114852Z,0.05104134285714289,0.029784214285714386,1.1997346857142865,HandRight,Change + Obstacle,1
201,2025-12-19T09:20:43.2738250Z,0.051255685714285744,0.02939910000000008,1.199915971428572,HandRight,Change + Obstacle,1
202,2025-12-19T09:20:43.3358173Z,0.05187280000000003,0.029168528571428667,1.2001032285714293,HandRight,Change + Obstacle,1
203,2025-12-19T09:20:43.3990766Z,0.05246274285714289,0.029206157142857195,1.2003508285714293,HandRight,Change + Obstacle,1
204,2025-12-19T09:20:43.4614951Z,0.052972942857142886,0.029252871428571484,1.2004282285714294,HandRight,Change + Obstacle,1
205,2025-12-19T09:20:43.5234964Z,0.053203228571428604,0.029304842857142924,1.2004496571428578,HandRight,Change + Obstacle,1
206,2025-12-19T09:20:43.5849793Z,0.05342905714285717,0.029449871428571486,1.2004565428571436,HandRight,Change + Obstacle,1
207,2025-12-19T09:20:43.6511671Z,0.053388885714285746,0.029601700000000078,1.2004077714285721,HandRight,Change + Obstacle,1
208,2025-12-19T09:20:43.7113973Z,0.05341720000000003,0.02973110000000008,1.2005990000000009,HandRight,Change + Obstacle,1
209,2025-12-19T09:20:43.7720787Z,0.05343511428571432,0.029755414285714335,1.2010962857142864,HandRight,Change + Obstacle,1
210,2025-12-19T09:20:43.8356934Z,0.05346460000000004,0.029865614285714367,1.2015642857142865,HandRight,Change + Obstacle,1
211,2025-12-19T09:20:43.8977652Z,0.053482114285714324,0.0299590714285715,1.2017697428571437,HandRight,Change + Obstacle,1
212,2025-12-19T09:20:43.9598390Z,0.05348765714285718,0.029995414285714353,1.201331914285715,HandRight,Change + Obstacle,1
213,2025-12-19T09:20:44.0244427Z,0.05356934285714289,0.02998418571428578,1.2008012857142865,HandRight,Change + Obstacle,1
214,2025-12-19T09:20:44.0857900Z,0.05369560000000003,0.02997998571428577,1.200303771428572,HandRight,Change + Obstacle,1
215,2025-12-19T09:20:44.1489641Z,0.053809657142857174,0.02997938571428578,1.1999067428571437,HandRight,Change + Obstacle,1
216,2025-12-19T09:20:44.2108981Z,0.05383177142857146,0.030021614285714357,1.1995284285714294,HandRight,Change + Obstacle,1
217,2025-12-19T09:20:44.2753582Z,0.05384771428571432,0.030339814285714348,1.1980838857142864,HandRight,Change + Obstacle,1
